Kanji,Kun,On,Arti,Kata 1,Kata 2,Kata 3,URL,Peringkat frekuensi
挫,"くじ.く, くじ.ける","ザ, サ","kecintaan, istirahat, keseleo, mencegah","挫折【ざせつ】kendala, kegagalan, kekecewaan",脳挫傷【のうざしょう】kontusio serebral,"挫傷【ざしょう】keseleo, kunci inggris, memar, patah tulang",https://kanjikana.com/id/kanji/挫?jlpt=1,1869
棺,,カン,peti mati,"石棺【せっかん】sarkofagus, peti batu",棺【かん】peti mati,,https://kanjikana.com/id/kanji/棺?jlpt=1,2161
袖,そで,シュウ,"lengan, sayap (bangunan), ekstensi, mengacuhkan","袖【そで】lengan, sayap, selubung debu","領袖【りょうしゅう】pemimpin, kepala, bos","小袖【こそで】kimono lengan pendek (dipakai sebagai pakaian dalam selama periode Heian), pakaian sutra berlapis-padding",https://kanjikana.com/id/kanji/袖?jlpt=1,1960
埼,"さき, さい, みさき",キ,"cape, meludah, tanah yang menjorok ke laut",,,,https://kanjikana.com/id/kanji/埼?jlpt=1,971
汰,"おご.る, にご.る, よな.げる","タ, タイ","mencuci, penyaringan, membersihkan rumput liar, mewah","淘汰【とうた】membasmi, eliminasi (misalnya dari karyawan yang tidak diperlukan), pembantaian, seleksi, pilihan","沙汰【さた】urusan, negara bagian, insiden, masalah, materi, ...",自然淘汰【しぜんとうた】seleksi alam,https://kanjikana.com/id/kanji/汰?jlpt=1,null
胴,,ドウ,"batang, batang tubuh, lambung (kapal), pusat roda","胴【どう】batang, batang tubuh, tubuh, perut, pinggang, ...","胴体【どうたい】tubuh, batang, dada, lambung (perahu), fuselage (pesawat)",胴上げ【どうあげ】melempar (seseorang) ke udara (dalam perayaan),https://kanjikana.com/id/kanji/胴?jlpt=1,1904
酵,,コウ,fermentasi,酵素【こうそ】enzim,発酵【はっこう】fermentasi,酵母【こうぼ】ragi,https://kanjikana.com/id/kanji/酵?jlpt=1,1862
該,,ガイ,"yang disebutkan di atas, yang dikatakan, itu spesifik","該当【がいとう】sesuai dengan, berlaku untuk, berkaitan dengan, datang di bawah, jatuh di bawah, ...","当該【とうがい】sesuai (misalnya, otoritas), khawatir, relevan, mengatakan, yang disebutkan di atas, ...",,https://kanjikana.com/id/kanji/該?jlpt=1,1648
搾,しぼ.る,サク,memeras,"搾取【さくしゅ】eksploitasi, mengeringkan habis, memeras kering, memerah (misalnya, puting sapi), memeras","搾乳【さくにゅう】memerah (sapi, kambing, dll.), memompa ASI, ekspresi susu",,https://kanjikana.com/id/kanji/搾?jlpt=1,2046
娯,,ゴ,"rekreasi, kesenangan","娯楽【ごらく】hiburan, rekreasi, kesenangan, hobi",,,https://kanjikana.com/id/kanji/娯?jlpt=1,1827
欄,てすり,ラン,"kolom, pegangan tangan, kosong, ruang angkasa","欄【らん】bagian, kolom, halaman, bidang, kosong, ...",本欄【ほんらん】kolom ini,"空欄【くうらん】kolom kosong, ruang kosong",https://kanjikana.com/id/kanji/欄?jlpt=1,1523
郭,くるわ,カク,"kandang, perempat, benteng, kawasan lampu merah","外郭団体【がいかくだんたい】organisasi bantu, lembaga antar-departemen, organisasi pinggiran","輪郭【りんかく】kontur, garis besar, siluet, ringkasan, sketsa, ...",遊郭【ゆうかく】(distrik) lampu merah (berlisensi),https://kanjikana.com/id/kanji/郭?jlpt=1,1670
盆,,ボン,"cekungan, festival lentera, nampan","盆【ぼん】nampan, keluarga, rumah tangga, O-Bon, festival bon, ...",盆地【ぼんち】cekungan,"盆栽【ぼんさい】bonsai, tanaman pot mini",https://kanjikana.com/id/kanji/盆?jlpt=1,1654
謹,つつし.む,キン,"bijaksana, dengan hormat, dengan rendah hati","謹慎【きんしん】pengendalian diri, menyederhanakan perilaku seseorang, penyesalan, disiplin, penahanan di rumah, ...","不謹慎【ふきんしん】tidak bijaksana, ceroboh, tidak bermoral","謹厳【きんげん】keras, kuburan, khidmat, serius",https://kanjikana.com/id/kanji/謹?jlpt=1,2068
詠,"よ.む, うた.う",エイ,"deklamasi, puisi, lagu, mengarang","詠む【よむ】menggubah (puisi Jepang), menulis, untuk digunakan sebagai tema sebuah puisi, membaca (misalnya, puisi), mendendangkan, ...","詠み人知らず【よみびとしらず】penulis tidak diketahui, anonim",朗詠【ろうえい】deklamasi (puisi Jepang atau Cina),https://kanjikana.com/id/kanji/詠?jlpt=1,2000
蚊,か,ブン,nyamuk,蚊【か】nyamuk,蚊帳【かや】kelambu,,https://kanjikana.com/id/kanji/蚊?jlpt=1,2121
穀,,コク,"sereal, butir","穀物【こくもつ】butir, sereal, jagung",米穀【べいこく】beras,穀倉【こくそう】lumbung,https://kanjikana.com/id/kanji/穀?jlpt=1,1744
蜜,,"ミツ, ビツ","madu, nektar, melas","蜜【みつ】nektar, madu, melon madu, gula merah cair, molase, ...","蜜月【みつげつ】bulan madu, berada dalam hubungan intim",,https://kanjikana.com/id/kanji/蜜?jlpt=1,2203
帥,,スイ,"komandan, memimpin pasukan, gubernur","元帥【げんすい】marskal, laksamana armada, jenderal angkatan darat","総帥【そうすい】panglima tertinggi, pemimpin, kepala grup perusahaan","統帥【とうすい】komando tertinggi, komando tinggi",https://kanjikana.com/id/kanji/帥?jlpt=1,2016
羨,"うらや.む, あまり","セン, エン","iri, cemburu, menginginkan","羨ましい【うらやましい】iri, cemburu, diidamkan",羨望【せんぼう】iri,,https://kanjikana.com/id/kanji/羨?jlpt=1,null
宛,"あ.てる, -あて, -づつ, あたか.も",エン,"alamat, seperti, untungnya",,,,https://kanjikana.com/id/kanji/宛?jlpt=1,null
藍,あい,ラン,nila,"藍【あい】kesumba (Persicaria tinctoria, digunakan untuk membuat pewarna indigo), nila (zat warna), nila","伽藍【がらん】candi besar, biara, pembangunan candi",藍綬褒章【らんじゅほうしょう】medali dengan pita biru,https://kanjikana.com/id/kanji/藍?jlpt=1,2043
稽,"かんが.える, とど.める",ケイ,"berpikir, pertimbangkan","滑稽【こっけい】lucu, konyol, absurd","稽古【けいこ】latihan, berlatih, pelatihan, belajar","荒唐無稽【こうとうむけい】absurd, tidak masuk akal, menggelikan",https://kanjikana.com/id/kanji/稽?jlpt=1,2372
礁,,ショウ,"terumbu karang, batu yang tenggelam","暗礁【あんしょう】terumbu karang, batu tenggelam, kesulitan yang tidak terduga",岩礁【がんしょう】terumbu karang,"座礁【ざしょう】kandas, terdampar, penghantaran ke tanah, mendarat di pantai",https://kanjikana.com/id/kanji/礁?jlpt=1,1977
朴,"ほう, ほお, えのき",ボク,"kasar, sederhana, polos, jinak","素朴【そぼく】sederhana, polos, naif, tidak rumit","純朴【じゅんぼく】sederhana dan jujur, tidak rumit, naif, sederhana",,https://kanjikana.com/id/kanji/朴?jlpt=1,1626
伐,"き.る, そむ.く, う.つ","バツ, ハツ, カ, ボチ","jatuh, pukulan, serangan, menghukum","伐採【ばっさい】menebang kayu, menebang pohon, penebangan, membawa kayu",間伐【かんばつ】penjarangan berkala (misalnya hutan),"乱伐【らんばつ】penebangan hutan secara sembarangan, penebangan hutan berlebihan",https://kanjikana.com/id/kanji/伐?jlpt=1,1816
洪,,コウ,"banjir besar, banjir, luas",洪水【こうずい】banjir,,,https://kanjikana.com/id/kanji/洪?jlpt=1,1778
詮,"せん.ずる, かい, あき.らか",セン,"diskusi, metode yang dipanggil, pemilihan, hasil","所詮【しょせん】lagipula, pada akhirnya, bagaimanapun, (tidak bisa) mungkin, (sama sekali) tidak, ...",,,https://kanjikana.com/id/kanji/詮?jlpt=1,null
呈,,テイ,"tampilan, tawaran, hadir, kirim, pameran",進呈【しんてい】penyajian,贈呈【ぞうてい】presentasi,"露呈【ろてい】paparan, pengungkapan",https://kanjikana.com/id/kanji/呈?jlpt=1,1571
訂,ただ.す,テイ,"revisi, benar, memutuskan","訂正【ていせい】koreksi, revisi, amandemen","改訂【かいてい】revisi (teks), perubahan",改訂版【かいていばん】edisi revisi,https://kanjikana.com/id/kanji/訂?jlpt=1,1690
堤,つつみ,テイ,"tanggul, bank","堤防【ていぼう】bank, bendungan, tanggul","堤【つつみ】bank, tanggul","防波堤【ぼうはてい】pemecah gelombang, mol",https://kanjikana.com/id/kanji/堤?jlpt=1,1658
循,,ジュン,"berurutan, mengikuti","循環【じゅんかん】peredaran, rotasi, siklus, lingkaran","悪循環【あくじゅんかん】lingkaran setan, siklus setan",循環器【じゅんかんき】organ peredaran darah,https://kanjikana.com/id/kanji/循?jlpt=1,1699
淑,しと.やか,シュク,"anggun, lembut, murni",淑徳【しゅくとく】kebajikan wanita,"淑女【しゅくじょ】wanita, perempuan cabul",,https://kanjikana.com/id/kanji/淑?jlpt=1,1922
骸,むくろ,"ガイ, カイ","tulang, tubuh, mayat","形骸【けいがい】reruntuhan, bangkai, rangka tubuh saja, kerangka kerja","死骸【しがい】mayat, bangkai, sisa",,https://kanjikana.com/id/kanji/骸?jlpt=1,null
媒,なこうど,バイ,"penengah, perantara","媒体【ばいたい】medium, media",触媒【しょくばい】katalis,"冷媒【れいばい】refrigeran, pendingin",https://kanjikana.com/id/kanji/媒?jlpt=1,1900
栓,,セン,"colokan, baut, gabus, bunga, penyetop","栓【せん】penahan, gabus, colokan, bunga, keran, ...","血栓【けっせん】trombus, gumpalan darah",脳血栓【のうけっせん】trombosis serebral,https://kanjikana.com/id/kanji/栓?jlpt=1,2199
餓,う.える,ガ,"kelaparan, lapar, haus",飢餓【きが】kelaparan,"餓死【がし】kematian akibat kelaparan, mati kelaparan",,https://kanjikana.com/id/kanji/餓?jlpt=1,1754
壌,つち,ジョウ,"banyak, bumi, tanah",平壌【ピョンヤン】pyongyang (korea utara),"土壌【どじょう】tanah, tempat berkembang biak, tanah subur (untuk), yayasan (untuk pengembangan ...)",,https://kanjikana.com/id/kanji/壌?jlpt=1,1407
崖,"がけ, きし, はて","ガイ, ゲ, ギ","tebing, menggertak","崖【がけ】tebing, ambang situasi berbahaya",断崖【だんがい】tebing,,https://kanjikana.com/id/kanji/崖?jlpt=1,null
箸,はし,"チョ, チャク",sumpit,箸【はし】sumpit,"割り箸【わりばし】sumpit yang dapat dibuang, sumpit sekali pakai",,https://kanjikana.com/id/kanji/箸?jlpt=1,2156
慕,した.う,ボ,"merindukan, mencintai dengan tulus, mencintai","慕う【したう】merindukan, mencintai dengan tulus, mengagumi, mengikuti (seseorang)","思慕【しぼ】kerinduan, merindukan, kasih sayang mendalam",,https://kanjikana.com/id/kanji/慕?jlpt=1,2100
篤,あつ.い,トク,"bersemangat, baik hati, ramah, serius, sengaja","危篤【きとく】kondisi kritis, berada di ambang kematian","重篤【じゅうとく】kritis, serius","篤志家【とくしか】orang yang dermawan, filantropis, sukarelawan, pendukung",https://kanjikana.com/id/kanji/篤?jlpt=1,1942
蓋,"ふた, けだ.し, おお.う, かさ, かこう","ガイ, カイ, コウ","sampul, tutup, kepak","蓋【ふた】penutup, tutup",,,https://kanjikana.com/id/kanji/蓋?jlpt=1,2388
膳,"かしわ, すす.める, そな.える","ゼン, セン","meja kecil rendah, nampan","膳【ぜん】meja makan kecil (biasanya untuk satu orang), nampan saji (dengan kaki), makanan, melayani, penghitung mangkuk penuh nasi, ...",,,https://kanjikana.com/id/kanji/膳?jlpt=1,2120
藻,も,ソウ,"rumput laut, kiambang","藻【も】alga, rumput air, rumput laut, kiambang",海藻【かいそう】rumput laut,"藻類【そうるい】rumput laut, ganggang",https://kanjikana.com/id/kanji/藻?jlpt=1,2124
凄,"さむ.い, すご.い, すさ.まじい","セイ, サイ","mencengangkan, aneh, mengancam, mengerikan","凄い【すごい】mengerikan, luar biasa (misalnya, kekuatan), hebat, luar biasa, sebagian besar, ...",,,https://kanjikana.com/id/kanji/凄?jlpt=1,2313
矯,た.める,キョウ,"memperbaiki, meluruskan, benar, reformasi, obat, kontrol, berpura-pura, memalsukan","矯正【きょうせい】koreksi, obat, pembenaran, pemulihan, reformasi, ...",,,https://kanjikana.com/id/kanji/矯?jlpt=1,2105
廉,,レン,"tawar-menawar, alasan, biaya, kecurigaan, poin, akun, kemurnian, jujur, harga rendah, murah, beristirahat, puas, damai",廉売【れんばい】penjualan murah,"廉価【れんか】harga rendah, harga moderat","清廉【せいれん】jujur, tegak, bermuka bersih, tidak egois",https://kanjikana.com/id/kanji/廉?jlpt=1,2066
弊,,ヘイ,"penyalahgunaan, jahat, wakil, kerusakan","弊害【へいがい】efek berbahaya, pengaruh buruk, praktik jahat, penyalahgunaan, penyakit","疲弊【ひへい】kelelahan, kemiskinan, kelelahan finansial, reruntuhan","悪弊【あくへい】praktik korupsi, praktik jahat, kebiasaan buruk, penyalahgunaan, cara jahat",https://kanjikana.com/id/kanji/弊?jlpt=1,1750
漆,うるし,シツ,"laker, pernis, tujuh","漆【うるし】laker Asia Timur, jepang, pohon lak cina (toxicodendron vernicifluum, sebelumnya rhus verniciflua)","漆器【しっき】barang lakuer, barang lak, kerja lakir, kerajinan lak","漆塗り【うるしぬり】pelapisan, barang lak",https://kanjikana.com/id/kanji/漆?jlpt=1,1971
姻,,イン,"perkawinan, menikah","婚姻【こんいん】pernikahan, perkawinan",,,https://kanjikana.com/id/kanji/姻?jlpt=1,1985
尼,あま,ニ,biarawati,"尼【あま】biarawati buddha, biarawati katolik, saudara perempuan, pelacur, amagasaki (kota di prefektur hyogo), ...","尼僧【にそう】biarawati Buddha, biarawati katolik, saudara perempuan",,https://kanjikana.com/id/kanji/尼?jlpt=1,1844
弔,"とむら.う, とぶら.う",チョウ,"belasungkawa, berduka, pemakaman","弔問【ちょうもん】panggilan belasungkawa, mengunjungi keluarga yang berduka untuk menyampaikan belasungkawa","弔辞【ちょうじ】pesan belasungkawa, pidato peringatan","弔意【ちょうい】belasungkawa, simpati, berduka",https://kanjikana.com/id/kanji/弔?jlpt=1,1840
濁,"にご.る, にご.す","ダク, ジョク","berbicara, ketidakbersihan, salah, nigori, ketidakmurnian","濁る【にごる】menjadi berlumpur, menjadi mendung, menjadi keruh, menjadi tercemar, menjadi tumpul, ...","汚濁【おだく】polusi, kontaminasi, korupsi, cangkok","濁す【にごす】mengkeruhkan, mengaburkan, mengaduk, membuat ambigu, menghindari (misalnya, intinya), ...",https://kanjikana.com/id/kanji/濁?jlpt=1,1883
擬,"まが.い, もど.き",ギ,"meniru, bidikkan (senjata) ke, mencalonkan",模擬【もぎ】tiruan,"模擬店【もぎてん】kios penyegaran, bar makanan ringan",,https://kanjikana.com/id/kanji/擬?jlpt=1,1990
酪,,ラク,"produk susu, whey, kaldu, jus buah",酪農【らくのう】peternakan susu,,,https://kanjikana.com/id/kanji/酪?jlpt=1,2012
卸,"おろ.す, おろし, おろ.し",シャ,grosir,"卸す【おろす】menjual grosir, memarut, memotong ikan",卸【おろし】grosir,"卸売【おろしうり】grosir, penjualan grosir",https://kanjikana.com/id/kanji/卸?jlpt=1,1520
渓,"たに, たにがわ",ケイ,"aliran gunung, lembah","渓谷【けいこく】lembah (dengan sungai yang mengalir di dalamnya), ngarai, jurang","渓流【けいりゅう】aliran gunung, banjir gunung",雪渓【せっけい】lembah bersalju,https://kanjikana.com/id/kanji/渓?jlpt=1,2063
謡,"うた.い, うた.う",ヨウ,"lagu, menyanyi, balada, nyanyian noh","民謡【みんよう】lagu rakyat, lagu populer","歌謡【かよう】lagu, balada",童謡【どうよう】lagu anak-anak,https://kanjikana.com/id/kanji/謡?jlpt=1,1580
勃,"おこ.る, にわかに","ボツ, ホツ","kesigapan, naik","勃発【ぼっぱつ】wabah (misalnya perang), ledakan, kejadian mendadak",,,https://kanjikana.com/id/kanji/勃?jlpt=1,null
滋,,"ジ, シ","mengandung gizi, lebih dan lebih, subur, penanaman, kekeruhan",滋養【じよう】nutrisi,,,https://kanjikana.com/id/kanji/滋?jlpt=1,1563
煩,"わずら.う, わずら.わす, うるさ.がる, うるさ.い","ハン, ボン","kecemasan, masalah, khawatir, nyeri, sakit, mengganggu, gangguan, menjengkelkan","煩わしい【わずらわしい】menyusahkan, menjengkelkan, rumit","煩雑【はんざつ】kompleks, rumit, bingung, bermasalah, menyebalkan, ...","煩悩【ぼんのう】keinginan duniawi, nafsu jahat, nafsu daging, klesha (pikiran-pikiran yang mengotori seperti keserakahan, kebencian, dan kebingungan, yang mengakibatkan penderitaan)",https://kanjikana.com/id/kanji/煩?jlpt=1,2081
憤,いきどお.る,フン,"terangsang, membenci, merasa marah, kemarahan","憤慨【ふんがい】kemarahan, kebencian","憤り【いきどおり】kebencian, kemarahan",憤激【ふんげき】kemarahan,https://kanjikana.com/id/kanji/憤?jlpt=1,1863
幣,ぬさ,ヘイ,"uang tunai, kebiasaan buruk, awalan rendah hati, hadiah, persembahan kain Shinto, tali, potong kertas","貨幣【かへい】uang, mata uang, pencetakan uang","紙幣【しへい】uang kertas, catatan, tagihan","造幣局【ぞうへいきょく】biro permen, mint",https://kanjikana.com/id/kanji/幣?jlpt=1,1803
拉,"らっ.する, ひし.ぐ, くだ.く","ラツ, ラ, ロウ","latin, menculik, kecintaan","拉致【らち】menawan, membawa pergi, penculikan",,,https://kanjikana.com/id/kanji/拉?jlpt=1,null
禅,"しずか, ゆず.る","ゼン, セン","zen, meditasi diam","禅【ぜん】dhyana (meditasi mendalam), Zen (Buddhisme)",禅寺【ぜんでら】kuil zen,"座禅【ざぜん】zazen (meditasi Zen yang dilakukan dalam posisi duduk, biasanya dengan kaki bersilang)",https://kanjikana.com/id/kanji/禅?jlpt=1,1902
肖,あやか.る,ショウ,kesamaan,"肖像【しょうぞう】potret, kesamaan, gambar","不肖【ふしょう】tidak pantas, saya, tidak kompeten, tidak terampil, tidak berpengalaman, ...",,https://kanjikana.com/id/kanji/肖?jlpt=1,1889
塀,,"ヘイ, ベイ","pagar, dinding, (tanpa karakter)","塀【へい】dinding, pagar","土塀【どべい】dinding lumpur, dinding tanah, dinding plester",,https://kanjikana.com/id/kanji/塀?jlpt=1,1991
賓,,ヒン,"v.i.p., tamu","迎賓館【げいひんかん】aula resepsi, rumah tamu, gedung tamu negara (khususnya istana akasaka, juga gedung tamu di kyoto)",国賓【こくひん】tamu negara,"来賓【らいひん】tamu, pengunjung, kedatangan pengunjung",https://kanjikana.com/id/kanji/賓?jlpt=1,1677
瑠,,"ル, リュウ",lapis lazuli,"浄瑠璃【じょうるり】jōruri, jenis deklamasi dramatis yang disertai dengan shamisen (berkaitan dengan teater boneka Jepang)","瑠璃【るり】lapis lazuli, lapis lazuli (warna), beril, burung pengicau biru kecil (khususnya sangi biru-dan-putih dan robin biru Siberia, tetapi juga ekor biru bertepi merah), gelas",人形浄瑠璃【にんぎょうじょうるり】teater boneka Jepang di mana narasi dan dialog yang dilantunkan disertai dengan shamisen (pendahulu dari bunraku),https://kanjikana.com/id/kanji/瑠?jlpt=1,2352
俵,たわら,ヒョウ,"tas, gudang, karung, penghitung tas","土俵【どひょう】gelanggang gulat, forum, kantong pasir, gabion","俵【たわら】tas jerami, karung, gudang, penghitung karung","土俵際【どひょうぎわ】tepi cincin, tepi, momen kritis, menit terakhir",https://kanjikana.com/id/kanji/俵?jlpt=1,1481
脊,"せ, せい",セキ,"postur, tinggi",脊椎【せきつい】tulang belakang,脊髄【せきずい】sumsum tulang belakang,,https://kanjikana.com/id/kanji/脊?jlpt=1,2299
閲,けみ.する,エツ,"ulasan, pemeriksaan, revisi","閲覧【えつらん】inspeksi, membaca, penelaahan, menjelajah (web)","検閲【けんえつ】sensor, inspeksi, pemeriksaan","校閲【こうえつ】revisi, pemeriksaan naskah",https://kanjikana.com/id/kanji/閲?jlpt=1,1855
硫,,リュウ,belerang,"硫黄【いおう】belerang (S), belerang","脱硫【だつりゅう】desulfurisasi, desulfurisasi, desulfurisasi",硫酸【りゅうさん】asam sulfat,https://kanjikana.com/id/kanji/硫?jlpt=1,1867
譜,,フ,"partitur musik, musik, catatan, staf, meja, genealogi","楽譜【がくふ】skor, partitur musik","系譜【けいふ】genealogi, garis keturunan, pohon keluarga, silsilah","新譜【しんぷ】musik yang baru dirilis, rilis baru (CD, album, dll.), skor baru, komposisi baru",https://kanjikana.com/id/kanji/譜?jlpt=1,1919
痢,,リ,diare,下痢【げり】diare,赤痢【せきり】disentri,,https://kanjikana.com/id/kanji/痢?jlpt=1,2037
紺,,コン,"biru tua, angkatan laut",紺【こん】biru tua,紺屋【こうや】pengecat,濃紺【のうこん】biru tua,https://kanjikana.com/id/kanji/紺?jlpt=1,1825
雌,"め-, めす, めん",シ,"feminin, perempuan",雌【めす】betina,"雌雄【しゆう】jantan dan betina, dua jenis kelamin, kemenangan dan kekalahan, kekuatan dan kelemahan","雌花【めばな】bunga betina, bunga pistilat",https://kanjikana.com/id/kanji/雌?jlpt=1,1951
爽,"あき.らか, さわ.やか, たがう",ソウ,"menyegarkan, menguatkan, resonan, manis, bersih","爽快【そうかい】menyegarkan, menggembirakan, menguatkan",,,https://kanjikana.com/id/kanji/爽?jlpt=1,2333
醒,"さ.ます, さ.める",セイ,"terjaga, kecewa, menghilangkan mabuk","覚醒【かくせい】bangun tidur, pembangunan, gairah, kebangkitan, kekecewaan, ...",,,https://kanjikana.com/id/kanji/醒?jlpt=1,null
潟,"かた, -がた",セキ,laguna,"干潟【ひがた】dataran pasang surut, tanah pasang surut","潟【かた】laguna, inlet, sungai kecil, pantai pasang surut, dataran pasang surut, ...",,https://kanjikana.com/id/kanji/潟?jlpt=1,1204
茨,"いばら, かや, くさぶき","シ, ジ","semak berduri, duri",,,,https://kanjikana.com/id/kanji/茨?jlpt=1,1203
串,"くし, つらぬ.く","カン, ケン, セン","ludah, tusuk sate","串【くし】ludah, tusuk sate, proksi (server komputer)",,,https://kanjikana.com/id/kanji/串?jlpt=1,2139
茎,くき,"ケイ, キョウ","tangkai, batang",茎【くき】batang,,,https://kanjikana.com/id/kanji/茎?jlpt=1,2013
衡,,コウ,"kesetimbangan, pengukur, skala","均衡【きんこう】keseimbangan, keseimbangan","不均衡【ふきんこう】ketidakseimbangan, kurangnya keseimbangan, ketidaksimetrian, ketimpangan, kesenjangan",拡大均衡【かくだいきんこう】kesetimbangan yang berkembang atau sedang berkembang,https://kanjikana.com/id/kanji/衡?jlpt=1,1847
乞,こ.う,"コツ, キツ, キ, キケ, コチ","memohon, undang, tanya","乞食【こじき】pengemis, memohon",,,https://kanjikana.com/id/kanji/乞?jlpt=1,2478
賂,"まいな.い, まいな.う",ロ,suap,"賄賂【わいろ】suap, pemanis, kelembutan",,,https://kanjikana.com/id/kanji/賂?jlpt=1,null
戴,いただ.く,タイ,"dimahkotai dengan, hidup di bawah (seorang penguasa), menerima","頂戴【ちょうだい】menerima, mendapatkan, diberikan, makan, minum, ...","戴冠式【たいかんしき】upacara penobatan, penobatan",,https://kanjikana.com/id/kanji/戴?jlpt=1,2332
殉,,ジュン,"martir, mengikuti dengan mengundurkan diri",殉教【じゅんきょう】martir,"殉職【じゅんしょく】mati di posnya, tewas dalam tugas",殉難【じゅんなん】kesyahidan,https://kanjikana.com/id/kanji/殉?jlpt=1,2080
碑,いしぶみ,ヒ,"nisan, monumen","碑【いしぶみ】monumen batu dengan prasasti (khususnya monumen peringatan untuk generasi mendatang), prastambha","記念碑【きねんひ】plak peringatan, monumen batu (dengan prasasti)","碑文【ひぶん】prasanasti, epigraf",https://kanjikana.com/id/kanji/碑?jlpt=1,1792
坪,つぼ,ヘイ,"area dua tikar, sekitar tiga puluh enam kaki persegi","坪【つぼ】tsubo, satuan tradisional luas tanah, sekitar 3,31 meter persegi, satuan tradisional luas kain atau kertas, sekitar 9,18 sentimeter persegi, unit tradisional area kulit atau ubin, sekitar 918 sentimeter persegi, tsubo kubik (sekitar 6 meter kubik)",,,https://kanjikana.com/id/kanji/坪?jlpt=1,1823
峡,はざま,"キョウ, コウ","ngarai, jurang",海峡【かいきょう】selat,"峡谷【きょうこく】ngarai, jurang, lembah",,https://kanjikana.com/id/kanji/峡?jlpt=1,1833
侶,とも,"リョ, ロ","teman, pengikut","僧侶【そうりょ】pendeta, rahib, biksu","伴侶【はんりょ】teman, mitra, pasangan",,https://kanjikana.com/id/kanji/侶?jlpt=1,null
岬,みさき,コウ,"tanah yang menjorok ke laut, cape, ludah",岬【みさき】tanah genting,,,https://kanjikana.com/id/kanji/岬?jlpt=1,1972
籠,"かご, こ.める, こも.る, こ.む","ロウ, ル","keranjang, mengabdikan diri, menyendiri, kandang, koperasi, tersirat",,,,https://kanjikana.com/id/kanji/籠?jlpt=1,null
刹,,"セチ, セツ, サツ",candi,"刹那【せつな】momen, instan, sekejap, durasi satu peristiwa mental (sekitar 1/75 detik), interval waktu terpendek yang mungkin",,,https://kanjikana.com/id/kanji/刹?jlpt=1,null
宵,よい,ショウ,"dini hari, senja, malam awal","宵【よい】malam, jam-jam awal malam",今宵【こよい】malam ini,,https://kanjikana.com/id/kanji/宵?jlpt=1,2262
怨,"うら.む, うらみ, うら.めしい","エン, オン, ウン","dendam, menunjukkan rasa tidak suka, cemburu","怨念【おんねん】dendam yang mendalam, kebencian","怨霊【おんりょう】hantu dendam, penampakan",,https://kanjikana.com/id/kanji/怨?jlpt=1,2137
芋,いも,ウ,kentang,"芋【いも】umbi, taro, kentang, ubi jalar, orang desa, ...",,,https://kanjikana.com/id/kanji/芋?jlpt=1,2418
繕,つくろ.う,ゼン,"menambal, memperbaiki, memangkas, merapikan, sesuaikan",修繕【しゅうぜん】memperbaiki,"営繕【えいぜん】perawatan dan perbaikan, pemeliharaan (peralatan)",,https://kanjikana.com/id/kanji/繕?jlpt=1,2195
屯,たむろ,トン,"barak, kantor polisi, kem, ton","駐屯【ちゅうとん】penempatan (pasukan), tingkat hunian",,,https://kanjikana.com/id/kanji/屯?jlpt=1,1980
甚,"はなは.だ, はなは.だしい",ジン,"sangat, hebat",甚だ【はなはだ】sangat,"甚だしい【はなはだしい】ekstrem, berlebihan, mengerikan, intens, parah, ...","甚大【じんだい】sangat hebat, besar sekali, serius",https://kanjikana.com/id/kanji/甚?jlpt=1,1961
吟,,ギン,"membuat puisi, menyanyi, pertunjukan musik","吟味【ぎんみ】pemeriksaan mendalam, penyelidikan yang cermat, pemeriksaan mendetail, pemilihan yang cermat, pertanyaan, ...","吟醸酒【ぎんじょうしゅ】sake ginjō, sake berkualitas tinggi yang dibuat melalui fermentasi suhu rendah dari beras putih yang digiling hingga 60%","吟遊詩人【ぎんゆうしじん】penyair keliling, penyanyi keliling",https://kanjikana.com/id/kanji/吟?jlpt=1,1956
瓦,"かわら, ぐらむ",ガ,"ubin, gram",瓦【かわら】genteng,"瓦解【がかい】runtuh, kejatuhan","瓦礫【がれき】puing, ubin dan kerikil, sampah",https://kanjikana.com/id/kanji/瓦?jlpt=1,1850
醸,かも.す,ジョウ,"mendidihkan, penyebab","醸成【じょうせい】pembuatan bir, mengfermentasi, menggugah, menyebabkan, membuat, ...",醸造【じょうぞう】pembuatan bir,"吟醸酒【ぎんじょうしゅ】sake ginjō, sake berkualitas tinggi yang dibuat melalui fermentasi suhu rendah dari beras putih yang digiling hingga 60%",https://kanjikana.com/id/kanji/醸?jlpt=1,1838
藩,,ハン,"klan, kandang","藩【はん】han (kediaman seorang daimyo di periode Edo dan awal Meiji), wilayah feodal, provinsi","藩主【はんしゅ】tuhan feodal, daimyo",藩士【はんし】pelayan seorang daimyo,https://kanjikana.com/id/kanji/藩?jlpt=1,1896
僅,わず.か,"キン, ゴン",sedikit,,,,https://kanjikana.com/id/kanji/僅?jlpt=1,null
酎,かも.す,"チュウ, チュ",arak beras,"焼酎【しょうちゅう】shōchū, arak jepang yang didistilasi dari ubi jalar, beras, dll.",,,https://kanjikana.com/id/kanji/酎?jlpt=1,null
